dim_1,dim_2,dim_3,cluster_id
18.48410106133274,-5.487722132327446,5.465937255081391,cluster_0
18.29204038035112,-5.590643340632751,5.2084494622994075,cluster_0
18.53310643971848,-5.385067650334481,5.2529455322084075,cluster_0
18.556098014489372,-5.468311753986508,5.292075067324728,cluster_0
18.688132070808702,-5.193671110096979,5.474422494868005,cluster_0
18.69931686558424,-5.38395456340534,5.3828564530071406,cluster_0
18.743814418369524,-5.381246183289078,5.400319323400186,cluster_0
18.476551364743845,-5.572487456196992,5.378826444370921,cluster_0
18.838921978418423,-5.490795605972253,5.436425412350069,cluster_0
18.72292172421195,-5.160594721019124,5.227340909014024,cluster_0
18.6388936305744,-5.275916620652073,5.353995628108387,cluster_0
18.64461096399032,-5.451813768294294,5.289712731199178,cluster_0
18.563656195274245,-5.435725107597006,5.404580072724948,cluster_0
18.838558778611226,-5.482414184772276,5.651824237005217,cluster_0
18.863920340556056,-5.554945954466267,5.287243830323871,cluster_0
18.937199466179642,-5.12863348332204,5.529195932751541,cluster_0
18.799905648298875,-5.4419968778063765,5.423145249471418,cluster_0
18.632363625472667,-5.682294164351518,5.310935030110041,cluster_0
18.822633654154778,-5.4788358829702535,5.352638117152474,cluster_0
18.68735945425084,-5.1532128924740395,5.300664455422191,cluster_0
19.14992064811868,-5.317736561672198,5.430332539033881,cluster_0
18.82139900788481,-5.235372486982053,5.176533790259863,cluster_0
18.843881996425292,-5.437963716183683,5.0950907672001655,cluster_0
18.819574419536515,-5.755163545520563,5.584080547136985,cluster_0
19.326910158824962,-5.117607703452609,5.467340863916912,cluster_0
18.846904409231666,-5.242378832967418,5.195325747911251,cluster_0
18.847932459014547,-5.380885492105329,5.4392596993811155,cluster_0
18.978548463115164,-5.64520362013694,5.075162277988311,cluster_0
19.018538755513525,-5.424751512935768,5.5559506537596945,cluster_0
18.807079480288586,-5.4875373201748,5.449494646311673,cluster_0
18.60572214795247,-5.319657005619738,5.483324161600063,cluster_0
18.90885790558205,-5.324438939479414,5.294860384550797,cluster_0
18.79974564730728,-5.448944348600463,5.240983380616624,cluster_0
19.005258106004447,-5.272939261008671,5.0591911635161635,cluster_0
18.862194436111437,-5.2434241353058075,5.3865811604710725,cluster_0
18.971425914704426,-5.614512575997212,5.250781627324483,cluster_0
19.26527539905127,-5.295251119442205,5.638091595382673,cluster_0
19.04777856211197,-5.644874785424785,5.495388651761345,cluster_0
19.062620697508436,-5.558398554399077,5.304153866853953,cluster_0
18.982711640671294,-5.394936055613289,5.375664499290799,cluster_0
18.943852226105246,-5.520036097275895,5.519227441948712,cluster_0
19.463491688992516,-5.412174360474605,5.366318045014709,cluster_0
19.1178761033188,-5.463961143691859,5.278055990644616,cluster_0
18.771669217710723,-5.2685746913025016,5.552760034170422,cluster_0
19.053536245269676,-5.4528446723575055,5.196286373299653,cluster_0
18.99023604479774,-5.2895402135410095,5.181558835771386,cluster_0
19.068495634508373,-5.608370130016681,5.24434080998666,cluster_0
19.225453937950537,-5.536854119904611,5.382720494471432,cluster_0
19.080162998492003,-5.661534996461916,5.339657841975479,cluster_0
19.185510774241976,-5.30671887957747,4.916410908602823,cluster_0
19.134178407890836,-5.4235423346626455,5.20388420315692,cluster_0
19.152915938428787,-5.291987997076544,5.329194790560168,cluster_0
19.39268613291866,-5.391563255984074,5.431392009018389,cluster_0
19.306391404786126,-5.302289168050715,5.430948096633842,cluster_0
19.002080504636957,-5.286097124383101,5.5757518608848855,cluster_0
19.178420189092265,-5.329456990739863,5.368301024970797,cluster_0
19.116654804815813,-5.364654052880306,5.308558046065564,cluster_0
19.352507417435767,-5.338867137241222,5.376267413168415,cluster_0
19.354955791026303,-5.573444483246666,5.030331989950917,cluster_0
19.11032821600008,-5.333234166211856,5.229388844175355,cluster_0
18.94574738679972,-5.422531910494688,5.433964289258848,cluster_0
19.35746175140091,-5.404792819327092,5.456242257834518,cluster_0
19.32822682611027,-5.185121784421298,5.139066243544875,cluster_0
18.962004384316778,-5.620942528580261,5.240072187996425,cluster_0
18.953308611187722,-5.280987963081529,5.180000924887173,cluster_0
19.54231494042999,-5.3116077027655635,5.134025504455167,cluster_0
19.430149778975395,-5.626079265723479,5.796448719221083,cluster_0
19.294024932473388,-5.330441755931721,5.492197555639266,cluster_0
19.18418390951361,-5.573933947689309,5.381879747035644,cluster_0
19.53853510367286,-5.600117968990416,5.173707458988212,cluster_0
19.339086384161853,-5.339314113982572,5.1586277951533415,cluster_0
19.338519972941498,-5.563907053029391,5.3506455940404445,cluster_0
19.526967397230752,-5.629094943296299,5.2214999742678625,cluster_0
19.391129345233637,-5.280207423588504,5.259641508615389,cluster_0
19.682016674842636,-5.549083457993037,5.3606249185954065,cluster_0
19.478072776667403,-5.3163532970579235,5.344645136032112,cluster_0
19.289437118198634,-5.569642001321344,5.365996327863694,cluster_0
19.66009832540618,-5.1858254331243,5.767950034911576,cluster_0
19.458895562533414,-5.326002047189113,5.054451194663436,cluster_0
19.319941365814348,-5.32417873254653,5.099915388088262,cluster_0
19.60257592143055,-5.327269656810702,5.282792091412366,cluster_0
19.44391645877133,-5.313933443340516,5.313176379665129,cluster_0
19.480110636887186,-5.1610064239055085,5.494076740397827,cluster_0
19.373724817274805,-5.436808408104098,5.18034506188743,cluster_0
19.271002604373262,-5.392572531409827,5.2839280777756255,cluster_0
19.51099350581965,-5.634419378977151,5.047808963305357,cluster_0
19.66375025052782,-5.455879920418731,5.581418473006655,cluster_0
19.26209245446922,-5.682752778360158,4.912302516135597,cluster_0
19.637301924813496,-5.2442155320083135,5.369947238145848,cluster_0
19.47405820394803,-5.432167615115696,5.6946429578912605,cluster_0
19.496166695483094,-5.248376883676107,5.238159730419287,cluster_0
19.509942333125426,-5.545484326473753,5.057671349461075,cluster_0
19.61038582684936,-5.675089720257462,5.359365927140951,cluster_0
19.42581756785314,-5.536624658812355,4.94541303561144,cluster_0
19.56289683560337,-5.560553149489936,5.263191956553586,cluster_0
19.561124860937024,-5.389313338944371,5.31679977755199,cluster_0
19.495764690472665,-5.314106608093205,5.287643733555255,cluster_0
19.624135447659995,-5.594642796410625,5.195891916658893,cluster_0
19.564891762069866,-5.642133468350246,5.266407052809512,cluster_0
19.452156003863152,-5.160071207506516,5.0251052862474435,cluster_0
19.48893543511832,-5.506741901783869,5.37547079352228,cluster_0
19.55289652564245,-5.298860582481924,5.179314017761088,cluster_0
19.75823449206298,-5.52563432940343,5.4183293164272905,cluster_0
19.92724546267242,-5.330056925775943,5.084717263094407,cluster_0
19.81003435598814,-5.325162426795995,5.492661930615214,cluster_0
19.802828179633305,-5.398028135726128,5.575155177216138,cluster_0
19.831122828202517,-5.703066453071318,4.985601422662381,cluster_0
19.690695552239735,-5.753347279915337,4.90049537372859,cluster_0
19.666940523180042,-5.172775851182249,5.127704044376231,cluster_0
19.708983372181827,-5.549598044412132,5.421989554814229,cluster_0
19.908021738449303,-5.578733106715957,5.161476223211721,cluster_0
19.700060579197306,-5.346701369529477,5.239187712762663,cluster_0
19.928981381231583,-5.286863573330114,5.202065542219132,cluster_0
19.698882336578492,-5.381445889684482,5.455828697973913,cluster_0
19.896373857394032,-5.393507622570364,5.437173832679977,cluster_0
19.651738794823498,-5.2963498849695085,5.269982790118209,cluster_0
19.851258230619596,-5.473151468154993,5.249325607462232,cluster_0
19.732660202053843,-5.587745026183548,5.196362678167262,cluster_0
19.542344207251116,-5.294188129299357,5.300126228046352,cluster_0
20.03526648915764,-5.346392964301465,5.505281730883874,cluster_0
19.68400414357986,-5.284566719042323,4.995977175559493,cluster_0
19.53449654345292,-5.372650276125096,5.062977709762215,cluster_0
20.03748023039542,-5.160159547914161,5.316502876546241,cluster_0
19.647086176070097,-5.509381134844768,5.335997242094217,cluster_0
19.96704025903732,-5.485070928108027,5.510141627583672,cluster_0
20.02748686336459,-5.426344097635618,5.237205607190945,cluster_0
19.95830126995365,-4.991690627936198,5.336628442066623,cluster_0
20.03714524966672,-5.593595399215077,5.1066270420360755,cluster_0
19.645979604603074,-5.320790380938826,5.217773628838976,cluster_0
20.030858522203058,-5.244066699642702,5.187929537494755,cluster_0
20.273306825161768,-5.40412745283247,5.472595688281505,cluster_0
19.762832068336326,-5.543821577364431,5.6413907978768645,cluster_0
20.117696764799213,-5.721262066577205,5.5325365807587055,cluster_0
19.98853108456846,-5.4002284707416806,5.340388449787156,cluster_0
20.12383505222168,-5.5691721855227545,5.495551827905613,cluster_0
19.788386569432994,-5.415906997077766,5.643305037331593,cluster_0
20.013588934032718,-5.3651857163163355,5.198425483878805,cluster_0
20.36703237982782,-5.383032328296117,5.308278276766003,cluster_0
20.142579845982837,-5.121527576093949,5.249263360605894,cluster_0
20.19698282600459,-5.438133850143135,4.982382837748936,cluster_0
20.270943858069465,-5.363652221407776,5.409247629402899,cluster_0
19.83580514052941,-5.381256443487537,5.275437184210869,cluster_0
20.366771925246276,-5.45899577425486,5.231483721666844,cluster_0
20.165660664659896,-5.305744943653692,5.173926495791024,cluster_0
19.911783988412353,-5.313366386027428,5.306913380578383,cluster_0
20.221552638923836,-5.267514358733755,5.164219494215037,cluster_0
20.130304243590547,-5.313779387114879,5.474065194084496,cluster_0
19.992170674929863,-5.232600767954112,5.3514977016866885,cluster_0
20.655930470829727,-5.387861089729866,5.150732214377361,cluster_0
20.024410635588485,-5.37010325466271,5.332733111723133,cluster_0
20.380142599477544,-4.945664784258643,5.2282145705702066,cluster_0
20.308972362489797,-5.434339887467723,5.282828853172382,cluster_0
20.257552433473627,-5.4429535604943595,5.320102731844548,cluster_0
20.30739145112603,-5.284327033255013,5.431834907521019,cluster_0
19.774237772853557,-5.468215645801215,5.365684485606084,cluster_0
20.21157245413368,-5.310425905325272,5.150825321804415,cluster_0
20.103512556450205,-5.555619131768302,5.045733088109011,cluster_0
20.38422956183728,-5.23631998101946,5.27590279149522,cluster_0
20.17142102747581,-5.260757398399466,5.269740988813723,cluster_0
20.233753800959573,-5.362364124859847,5.2282486648800415,cluster_0
20.251512045059663,-5.437915530493086,5.082685226757375,cluster_0
-6.7468791534984875,1.763204102590132,12.046633325790062,cluster_1
-7.119285838374936,2.5858936637620573,11.15090959711257,cluster_1
-5.708502055709749,2.420386754406471,9.662585937603929,cluster_1
-6.202264980958651,2.1649307070977093,12.083592581731635,cluster_1
-6.6253095359876015,1.6481793056001477,10.401781323018572,cluster_1
-5.212760292405907,2.881502296366496,10.557074758364607,cluster_1
-7.091974333422543,2.3632406194741904,11.415874615873514,cluster_1
-4.981349560808647,1.5948105483446757,11.289279049896718,cluster_1
-5.974004996432924,1.4135513763611187,10.957749245230763,cluster_1
-6.636860706408627,0.9574754402741318,11.267414194908188,cluster_1
-7.018238455715256,-0.18961231444632798,10.065226632512143,cluster_1
-6.406548646854777,2.664864035451833,10.478141957658218,cluster_1
-7.625302876193592,2.2309587008725775,11.175806064622558,cluster_1
-6.334371684109272,2.701744003809966,11.314710621555752,cluster_1
-6.730480886959208,2.4369953859861266,10.133969417451047,cluster_1
-6.278783877347648,0.7315253615325217,11.03765987226737,cluster_1
-7.26540829737537,3.2383791791272265,11.24645871727682,cluster_1
-7.115449319711552,2.263909703265843,10.395067723192302,cluster_1
-6.179343916241872,1.4811725204459818,11.847515496978334,cluster_1
-5.610196043171762,1.0096438772835845,12.487195353590687,cluster_1
-6.908083873395941,2.496652554703971,10.333410482931724,cluster_1
-7.466606463964691,2.026638805854951,10.358695023054665,cluster_1
-7.4393836866886325,2.2380363133962007,10.146509914207499,cluster_1
-7.082913995075832,1.1660384966596669,11.999784858132022,cluster_1
-5.97543684158472,2.099012162475715,11.502720510568215,cluster_1
-6.013990671018968,0.9495126435483561,11.12007877755589,cluster_1
-6.751725616183093,2.4479348436810793,11.102213014719116,cluster_1
-6.281079122132571,1.6192052339779557,11.279039215821289,cluster_1
-6.049332892408186,0.11594994685404991,11.359064229122966,cluster_1
-5.742545678064755,2.5168012428078663,9.918124434108718,cluster_1
-6.130038185753754,2.8311903902920044,9.832888914902625,cluster_1
-6.9479984269927595,3.0717478643956313,11.412353002392745,cluster_1
-6.297802939842687,1.4412205950335921,11.700789362866535,cluster_1
-6.247537954636538,1.1050466295552548,12.28413285558602,cluster_1
-6.520243661729807,2.3660875566289405,11.143215928174817,cluster_1
-5.738799820892915,2.4623134058602822,10.818868394424861,cluster_1
-6.448052760544541,2.3069680004815156,11.987744496873646,cluster_1
-5.478473973735856,2.615564471261469,11.944626758544743,cluster_1
-6.130167219377729,2.527955383435299,10.24556945618228,cluster_1
-6.484949002547937,1.637758332544812,9.528229477259373,cluster_1
-5.60224806786193,0.6766767984987547,10.726375269557007,cluster_1
-6.291072216619257,1.535136200674096,11.899323841172208,cluster_1
-5.217731598828261,2.249649955969745,11.717604232518601,cluster_1
-5.4647975535380855,2.283425537505961,10.817815315986284,cluster_1
-5.886918798342113,2.169821497341583,11.051038075453048,cluster_1
-5.55475989030383,2.069290296808217,11.411812370666482,cluster_1
-5.280803581967085,2.1751483895793733,11.021354583190822,cluster_1
-6.519209550721101,2.6638577993433987,11.885031364957136,cluster_1
-6.914259080440226,1.7631094740145141,12.048705895471429,cluster_1
-5.310713473272159,2.3014629373676616,11.454423446920545,cluster_1
-4.7138278511025895,2.136640679044939,12.48577178136977,cluster_1
-6.154850091410502,1.8775796850715127,11.222333806461348,cluster_1
-4.883810027797271,2.1959052523389255,10.450650257904456,cluster_1
-6.845590053223036,3.953783268500989,10.22645067296956,cluster_1
-5.776484839766224,1.7068762749368962,10.479849735014554,cluster_1
-5.4029166762201,1.981806139929002,11.246132019611998,cluster_1
-5.981102322078157,1.9615885789309893,10.903274587888628,cluster_1
-5.351495189816329,1.6146464658720738,10.73789581483091,cluster_1
-5.769714359428177,1.81300477525739,10.539098084250659,cluster_1
-5.93232252152588,1.1767271581730212,9.986914359162247,cluster_1
-5.505176146970278,1.1002718449300533,12.046147744108419,cluster_1
-4.80863216469298,2.3058204245658547,11.086901902497003,cluster_1
-5.56586680824712,2.160763233217728,11.116110027951045,cluster_1
-5.614177173357848,3.039282850279596,10.939553091585596,cluster_1
-4.9131698585722345,0.8068047762042379,11.559452943737304,cluster_1
-6.915351676238064,2.2550469767827477,11.725605563508942,cluster_1
-4.569226909464621,2.449456159096781,10.34900779453717,cluster_1
-6.031328112234454,2.1029531414860725,11.668525035082304,cluster_1
-5.839707919175101,1.1165762101734966,11.0558505165853,cluster_1
-6.309537851741462,1.986239630231169,11.457396171602378,cluster_1
-4.4902353790627485,1.5888867684858545,10.764374528453178,cluster_1
-6.584564671542456,1.7976345595398615,11.207577766007875,cluster_1
-6.428990282182133,1.4306665964741143,10.487106485173303,cluster_1
-6.280939001187088,2.181724399799307,11.214241670519453,cluster_1
-6.298756093990572,2.075969238335891,12.280423101981967,cluster_1
-5.034815900364864,0.4358545339218334,11.762624893586983,cluster_1
-6.1633422977493355,2.6583439454436046,10.9780068491414,cluster_1
-6.4328120436271465,2.6466162767387007,10.599413291876152,cluster_1
-6.748148315005752,3.109296100630825,10.260986482880236,cluster_1
-5.706022632899672,2.721426922409443,11.11338738222544,cluster_1
-5.704519793438539,2.2751835187681557,10.462054444513688,cluster_1
-5.237708380411148,1.3124874290420543,12.300091944295264,cluster_1
-6.0624160239890825,2.653546144065177,10.789241730436144,cluster_1
-6.612190201293976,2.897269107290163,10.410462714223115,cluster_1
-5.963926674276394,2.1243291769384105,10.058454108965709,cluster_1
-5.267279752689004,1.8487096695705778,10.912336743021193,cluster_1
-6.1395488439389085,1.830141600083139,11.73818381262075,cluster_1
-5.301432872401865,1.7001572839278443,11.69320014133245,cluster_1
-4.49224352627286,1.0952449247669127,10.822404642889355,cluster_1
-5.787503701061024,2.133664870389208,11.2200661889555,cluster_1
-4.855443551006291,2.6807298443139143,11.277959238326519,cluster_1
-6.864894973219337,0.8094087291501917,11.402007175954475,cluster_1
-4.264229741611342,1.5305974475979003,11.57474435806658,cluster_1
-6.695615047072918,2.1048729554491623,11.325761168366657,cluster_1
-4.615103329091374,2.072791949846974,10.75887648658442,cluster_1
-5.820727057139365,0.9888664375698583,11.096998408347462,cluster_1
-7.021064638384697,2.7012571361878477,10.934081298736956,cluster_1
-5.370643903886049,2.2060360597823694,9.988832425697643,cluster_1
-5.160925705956541,1.5577875577010367,11.170332230347315,cluster_1
-5.031921600964151,1.3260649546756595,10.880540913575498,cluster_1
-6.460158172761915,2.6205885226233145,9.963843908216171,cluster_1
-4.856852380430724,2.2996644918792533,10.83553497436664,cluster_1
-4.855333333530466,1.7153527135185207,10.226971234801763,cluster_1
-5.693093170503553,1.6813575425675367,11.747828277827427,cluster_1
-5.405317331131749,2.4476665950206202,11.45140306692722,cluster_1
-4.921351203415806,1.8539618155359503,10.8768069245501,cluster_1
-6.58660412144979,2.2789359586679176,11.490661092643858,cluster_1
-6.904617100516022,2.068133640627851,11.122155253861632,cluster_1
-5.239544628439434,2.8791329058375923,10.205301452756101,cluster_1
-5.6478256516468015,1.350198318856965,11.515911407730494,cluster_1
-3.898119301841941,1.70392191693659,10.453377362490102,cluster_1
-5.594971507349974,0.7913372529335103,12.082629284718875,cluster_1
-4.915026653013828,1.3937881298893977,11.869137748910141,cluster_1
-5.4317842038984345,2.1511615754096693,11.778400718602805,cluster_1
-4.872181544089085,0.11756293606609858,10.664551704414535,cluster_1
-5.355328139184791,1.9849727413433023,11.196002043159506,cluster_1
-4.5785542476883165,2.4892995738982675,10.027512503054721,cluster_1
-5.576414912086949,1.8516529332805478,11.846496044829928,cluster_1
-4.976453229382486,2.063610117813985,10.554931372360791,cluster_1
-5.759493390786737,2.691212878703655,12.155181939239652,cluster_1
-5.2968712503239095,2.4904901946786246,11.660703707953225,cluster_1
-5.604955262889203,2.9683969476108176,9.98910929577595,cluster_1
-5.53694198103512,2.101817821234969,10.98536928750563,cluster_1
-5.703712161797084,1.780273865805354,11.91209025128903,cluster_1
-4.805939056128081,2.0701963794463487,11.415910080883329,cluster_1
-5.309769977461246,2.1573376444112213,11.185183597089402,cluster_1
-5.691495813134172,3.0138875386477135,10.861241800438453,cluster_1
-4.790707665195469,0.8418312039640252,10.775561870190355,cluster_1
-4.998410275265697,1.8975235686703542,11.891227795143616,cluster_1
-4.850756844049081,3.2307938107984935,10.79852522190262,cluster_1
-5.290390719256463,1.9083680344013338,11.491615391439252,cluster_1
-4.7732665979525155,1.289979583662137,10.05503710713855,cluster_1
-4.833732782231415,1.1912445326155279,12.948941806547072,cluster_1
-4.0354329083294775,2.335401288468823,10.581052786292265,cluster_1
-5.401337851502577,1.4034387552183958,10.904591863370433,cluster_1
-5.332714526245932,2.4511102677557237,11.270609852371283,cluster_1
-4.111222908571244,1.418225425185294,11.838164510558222,cluster_1
-4.496465409750554,2.033229344958573,10.587688650722983,cluster_1
-3.312825683551263,1.0105563597440455,11.39787050627005,cluster_1
-5.019935154543884,1.698390773939495,11.451913399000256,cluster_1
-4.093335173831237,2.120453682970022,10.71612486935924,cluster_1
-5.1783879526183325,1.636899327422716,11.730285824580214,cluster_1
-4.612728452978477,1.567669800074383,10.953018613742207,cluster_1
-5.322207954878475,2.4234334250247587,10.441233703844693,cluster_1
-5.065173005111881,1.805819605476551,11.566568671061882,cluster_1
-5.275637615181565,0.9869295209503846,12.065826257677708,cluster_1
-4.577142640027485,2.1649975803966024,10.3687202890231,cluster_1
-4.45573816523565,1.9955600939225606,10.982330733893546,cluster_1
-4.274879378860337,2.1477879058709206,10.300192321517379,cluster_1
-4.0074984973443,2.7054485784456412,10.940222751156867,cluster_1
-4.086049628884288,2.222917595416724,11.624580639017832,cluster_1
-5.241448113937622,2.557051692701997,11.145318187001255,cluster_1
-4.9525270766348495,0.6084690062564593,11.415653180836982,cluster_1
-4.175522196175785,2.47431940583627,11.171666417147536,cluster_1
-5.178409014973122,2.453907331133773,11.469918310659073,cluster_1
-5.271973936774431,0.9876968810787414,11.099912647302096,cluster_1
-4.882531715055529,2.554178997084504,11.838388305112874,cluster_1
-4.929058954504735,1.67183858302027,11.510009524271235,cluster_1
-4.749264875080033,1.410599739762439,12.090091978070209,cluster_1
-4.225434561251448,1.8254496497622228,10.750540676609297,cluster_1
-4.893014369305691,2.393020955469322,11.310556262904917,cluster_1
-6.041296465813313,1.110980752368071,10.86911275398485,cluster_1
-4.452495162429026,1.6172755282889841,11.096640016652337,cluster_1
-4.9403130449823,2.18655767869419,11.738884396003712,cluster_1
-3.9193315807901645,2.5141584081716912,10.982000811852,cluster_1
-4.973846208128606,2.9317808443409747,10.887102611652924,cluster_1
-5.36290196984746,2.279615124234625,10.917018578495819,cluster_1
-3.9100171896417244,0.7426572757320105,11.892625960761684,cluster_1
-4.498149021952891,0.7198753243378888,11.796095796629517,cluster_1
-3.9066484313038154,2.524239078509602,10.112682083169952,cluster_1
-5.047558468594909,2.43018666100159,10.812410375883966,cluster_1
-4.766283780450986,1.400197735447474,11.222033096035243,cluster_1
-3.901938078183105,1.9230319346522766,11.148718036184025,cluster_1
-6.05284795824582,1.210548285880874,11.624132029061741,cluster_1
-4.817952510443856,1.0641865014998961,11.777410794540957,cluster_1
-5.410904908369724,1.8975712675198642,11.031819308598967,cluster_1
-6.055660780820731,1.8101450104033399,10.993717432411254,cluster_1
-4.1650039440407,3.2783179060179597,11.756305422323587,cluster_1
-4.503910934585157,1.9469048737185222,10.899439964396704,cluster_1
-5.198773494732782,1.3849609308423743,10.788105021309907,cluster_1
-5.463321559123798,2.003377904107663,10.432083977279826,cluster_1
-3.4764693213134663,1.4716139834529358,10.917503047628934,cluster_1
-5.242094294631576,0.6342426296665375,10.641142320255595,cluster_1
-3.7872321392681627,1.93252891018285,9.81989089983195,cluster_1
-4.499562276446399,1.51218301592329,10.363001259753286,cluster_1
-4.555043481227801,2.04333522030273,10.274172804639216,cluster_1
-5.323841952522247,1.0564350917854957,10.66484627036418,cluster_1
-5.526017190466249,2.6722666233090346,11.203964623976246,cluster_1
-4.012122793574975,0.9162535462464656,10.831277918262977,cluster_1
-4.476738534940282,1.3737711006664104,11.95624730551601,cluster_1
-5.064285059209225,1.5744000187559155,10.30190884136312,cluster_1
-3.9282015678002664,1.6179711296573944,12.610790345271557,cluster_1
-4.292869683348603,1.9049069556890712,12.264820596573491,cluster_1
-4.19918155684695,1.7810343778914186,10.961819186640115,cluster_1
-4.677605653748899,1.2492879419389515,11.590575947105357,cluster_1
-3.9706621207860415,2.4099346288123638,10.859174739529527,cluster_1
-4.207945033230865,1.5830833757209932,10.862686387822198,cluster_1
-3.5622279387460063,2.9032855204782857,9.8500643767165,cluster_1
-4.33799681167638,2.2143544771307724,11.156758067668102,cluster_1
-4.854090156982748,2.483577224811416,10.913140317607905,cluster_1
-4.2507509421573975,2.0781033129742825,9.973924624821445,cluster_1
-4.472410896151293,0.4233282004590384,9.813731597150817,cluster_1
-3.609425567400174,1.9397246335182496,10.601053458729345,cluster_1
-4.042133099440862,2.572364186429346,11.069891178289744,cluster_1
-4.290238423824849,2.789673829102911,11.572579221554221,cluster_1
-4.883551424401265,1.7705695718832968,11.681130970980256,cluster_1
-4.646972145826589,2.9878950552698456,9.719671567964532,cluster_1
-4.222534491727294,2.595834969230501,11.662352487907137,cluster_1
-4.223636599361127,2.999120610221903,10.613588451101302,cluster_1
-4.296196247114373,2.385027032420955,11.17703945933669,cluster_1
-4.270618388962461,2.281673603822087,10.380615455524177,cluster_1
-3.8036158841633267,0.9635862189704638,11.25615109650508,cluster_1
-4.630005666337565,1.1933528012085672,11.8886692026004,cluster_1
-4.643997991949224,2.5761603536677926,9.904813530004578,cluster_1
-3.0880218686299843,2.7997074580035073,10.440645229526295,cluster_1
-4.0047515850658435,2.593023493127477,11.321482458904484,cluster_1
-4.11110440226666,2.958629372632663,11.875337486518264,cluster_1
-4.299156967233709,1.4630018721668565,10.70842385643849,cluster_1
-5.1413756427828154,2.651140221152702,10.823842652371452,cluster_1
-4.328800557160546,2.526695309351281,10.346594744587405,cluster_1
-3.815217556670305,1.8973404752837226,11.589138490769404,cluster_1
-3.2345104901678,1.627621798061785,12.342857680140192,cluster_1
-4.560714198596468,2.3985178368401066,11.22989016209245,cluster_1
-4.595877790557518,2.1855192609106053,11.432029779605289,cluster_1
-3.9857277012386505,1.9652534545559137,9.726937032242784,cluster_1
-4.297014545188311,1.5513640055635323,10.36073063318902,cluster_1
-3.8794279279051906,3.367501479854898,11.275805726740739,cluster_1
-3.689735020326515,2.244966856201635,9.75460230671493,cluster_1
-4.580755242615923,1.6547723246405872,10.976381054985517,cluster_1
-4.3910423268468435,2.0903794530453115,11.28642723770123,cluster_1
-3.659424216309098,2.495932033975544,10.756299367777393,cluster_1
-2.1549142951531697,0.7930627678833089,11.359713189943786,cluster_1
-3.4043027839908806,2.4851759053127034,10.335381029519272,cluster_1
-3.5739421248011025,2.6207210596783534,10.646064219622385,cluster_1
-3.0847802617398465,2.8646637449350405,11.57098777380875,cluster_1
-4.490729039913732,2.086426626862324,11.593366699135448,cluster_1
-4.210508009756482,2.709760703866078,12.193882601552723,cluster_1
-4.491939000265599,1.9424995519997217,10.575899158194535,cluster_1
-3.5328062728103062,1.8364287038904723,11.321342714795541,cluster_1
-4.670883394694695,3.094668814892959,11.08906214671081,cluster_1
-4.0909312478662825,2.717185213693792,11.020534638485163,cluster_1
-3.0240558573990812,2.888592338288671,11.68950212450286,cluster_1
